latitude,longitude,pdsi80_85,pdsi85_90,pdsi90_95,pdsi95_00,pdsi00_05,pdsi05_10,pdsi10_15,pdsi15_19
-3.653672839,104.005102,0.19,0.45,0.81,0.61,0.78,0.19,0.33,0.01
-3.653672839,104.0948437,0.13,0.48,0.80,0.59,0.77,0.19,0.29,-0.01
-3.653672839,104.1845854,0.12,0.46,0.86,0.57,0.55,0.14,0.25,-0.09
-3.653672839,104.2745966,0.12,0.43,0.77,0.55,0.51,0.11,0.21,-0.10
-3.653672839,104.3643383,0.12,0.40,0.76,0.53,0.46,0.05,0.18,-0.07
-3.653672839,104.45408,0.12,0.38,0.76,0.52,0.42,0.02,0.15,-0.11
-3.653672839,104.5440912,0.16,0.38,0.81,0.49,0.35,-0.07,0.09,-0.12
-3.653672839,104.6338329,0.17,0.37,0.80,0.47,0.31,-0.15,0.00,-0.15
-3.653672839,104.7235746,0.17,0.34,0.64,0.44,0.05,-0.27,-0.03,-0.20
-3.653672839,104.8135858,0.15,0.33,0.61,0.36,0.00,-0.33,-0.21,-0.23
-3.653672839,104.9033275,0.14,0.33,0.59,0.34,-0.03,-0.34,-0.17,-0.23
-3.653672839,104.9930692,0.14,0.33,0.56,0.32,-0.08,-0.49,-0.21,-0.16
-3.653672839,105.0830804,0.11,0.36,0.52,0.29,-0.13,-0.55,-0.26,-0.21
-3.653672839,105.1728221,0.10,0.35,0.50,0.27,-0.17,-0.58,-0.31,-0.26
-3.653672839,105.2625638,0.06,0.34,0.48,0.24,-0.23,-0.78,-0.59,-0.32
-3.653672839,105.352575,0.05,0.32,0.45,0.21,-0.29,-0.84,-0.76,-0.37
-3.653672839,105.4423167,0.00,0.21,0.43,0.18,-0.34,-0.88,-0.82,-0.44
-3.653672839,105.5320584,0.00,0.20,0.41,0.15,-0.39,-0.92,-0.89,-0.59
-3.653672839,105.6220696,-0.02,0.14,0.38,0.14,-0.45,-0.98,-0.97,-0.67
-3.653672839,105.7118113,-0.02,0.12,0.37,0.09,-0.54,-1.08,-1.11,-0.82
-3.653672839,105.801553,0.03,0.13,0.27,0.01,-0.61,-1.20,-1.19,-0.92
-3.653672839,114.6051326,0.13,1.05,-0.97,0.90,-0.45,-0.51,0.05,3.18
-3.653672839,114.6948743,0.14,1.08,-0.93,0.90,-0.57,-0.51,0.04,3.07
-3.653672839,114.7848855,0.14,1.08,-0.95,0.88,-0.59,-0.52,0.08,3.03
-3.653672839,114.8746272,0.14,1.11,-0.97,0.85,-0.60,-0.53,0.21,3.04
-3.653672839,114.9643689,0.11,1.16,-1.06,0.78,-0.58,-0.59,0.14,3.00
-3.653672839,115.05438,0.10,1.18,-1.06,0.77,-0.44,-0.63,0.15,2.97
-3.653672839,115.1441217,0.09,1.16,-1.01,0.73,-0.38,-0.67,0.15,2.96
-3.653672839,115.2338634,-0.07,1.19,-1.08,0.68,-0.38,-0.68,0.13,3.20
-3.653672839,115.3238746,-0.09,1.18,-1.08,0.73,-0.34,-0.68,0.14,3.29
-3.653672839,115.4136163,-0.11,1.16,-1.03,0.78,-0.27,-0.67,0.18,3.29
-3.653672839,115.503358,-0.13,1.13,-1.01,0.82,-0.23,-0.66,0.20,3.29
-3.653672839,115.5933692,-0.19,1.13,-1.04,0.81,-0.20,-0.66,0.21,3.26
-3.653672839,115.6831109,-0.20,1.16,-1.07,0.80,-0.19,-0.66,0.21,3.33
-3.653672839,115.7728526,-0.21,1.16,-1.10,0.78,-0.16,-0.69,0.32,3.28
-3.653672839,116.0423472,-0.23,1.26,-1.33,0.61,-0.17,-0.54,0.51,3.03
-3.653672839,116.1323584,-0.19,1.27,-1.41,0.46,-0.16,-0.54,0.51,3.03
-3.653672839,116.2221001,-0.21,1.30,-1.42,0.53,-0.18,-0.57,0.53,3.00
-3.564200637,102.11864,0.04,0.50,-0.13,1.01,1.84,1.38,1.62,1.36
-3.564200637,102.2083816,-0.06,0.43,-0.10,1.02,1.81,1.33,1.58,1.53
-3.564200637,102.2981233,-0.10,0.50,0.00,1.01,1.82,1.28,1.57,1.53
-3.564200637,102.3881345,-0.13,0.35,-0.13,1.00,1.85,1.26,1.57,1.57
-3.564200637,102.4778762,-0.13,0.32,-0.12,1.00,1.95,1.27,1.54,1.40
-3.564200637,102.5676179,-0.03,0.31,-0.11,1.02,1.83,1.16,1.47,1.26
-3.564200637,102.6576291,-0.07,0.26,-0.10,1.00,1.73,0.94,1.35,1.23
-3.564200637,102.7473708,-0.04,0.26,0.02,0.95,1.73,0.87,1.24,1.12
-3.564200637,102.8371125,-0.05,0.21,0.05,0.93,1.43,0.80,1.17,1.08
-3.564200637,102.9271237,-0.01,0.20,0.17,0.88,1.53,0.74,1.08,0.99
-3.564200637,103.0168654,0.02,0.18,0.19,0.83,1.52,0.67,0.97,0.89
-3.564200637,103.1066071,0.03,0.16,0.21,0.81,1.50,0.60,0.83,0.86
-3.564200637,103.1966183,0.07,0.29,0.28,0.76,1.33,0.56,0.77,0.83
-3.564200637,103.28636,0.09,0.28,0.34,0.75,1.19,0.52,0.74,0.66
-3.564200637,103.3761017,0.11,0.32,0.40,0.73,1.12,0.48,0.69,0.58
-3.564200637,103.4661129,0.12,0.33,0.35,0.71,1.04,0.39,0.64,0.54
-3.564200637,103.5558546,0.15,0.37,0.43,0.70,0.99,0.36,0.61,0.46
-3.564200637,103.6455963,0.17,0.38,0.59,0.70,0.95,0.29,0.57,0.36
-3.564200637,103.7356075,0.19,0.40,0.68,0.74,0.94,0.38,0.54,0.27
-3.564200637,103.8253492,0.19,0.40,0.69,0.73,0.90,0.30,0.50,0.14
-3.564200637,103.9150909,0.22,0.39,0.68,0.72,0.87,0.27,0.46,0.08
-3.564200637,104.005102,0.21,0.46,0.73,0.68,0.81,0.19,0.40,-0.01
-3.564200637,104.0948437,0.15,0.45,0.72,0.67,0.80,0.19,0.32,-0.02
-3.564200637,104.1845854,0.15,0.47,0.75,0.65,0.60,0.14,0.28,-0.04
-3.564200637,104.2745966,0.14,0.45,0.81,0.63,0.55,0.11,0.24,-0.02
-3.564200637,104.3643383,0.14,0.43,0.81,0.61,0.49,0.07,0.20,-0.09
-3.564200637,104.45408,0.16,0.41,0.71,0.59,0.45,0.01,0.16,-0.13
-3.564200637,104.5440912,0.18,0.39,0.76,0.57,0.39,-0.04,0.11,-0.13
-3.564200637,104.6338329,0.18,0.36,0.68,0.54,0.33,-0.17,0.01,-0.16
-3.564200637,104.7235746,0.19,0.35,0.59,0.45,0.06,-0.30,-0.02,-0.22
-3.564200637,104.8135858,0.19,0.33,0.56,0.43,0.03,-0.33,-0.04,-0.24
-3.564200637,104.9033275,0.16,0.34,0.52,0.41,-0.03,-0.37,-0.08,-0.23
-3.564200637,104.9930692,0.15,0.37,0.49,0.33,-0.06,-0.39,-0.17,-0.18
-3.564200637,105.0830804,0.13,0.37,0.46,0.31,-0.12,-0.56,-0.23,-0.24
-3.564200637,105.1728221,0.11,0.35,0.43,0.27,-0.17,-0.61,-0.29,-0.29
-3.564200637,105.2625638,0.09,0.33,0.41,0.25,-0.22,-0.81,-0.41,-0.33
-3.564200637,105.352575,0.08,0.27,0.38,0.21,-0.28,-0.85,-0.57,-0.39
-3.564200637,105.4423167,0.04,0.23,0.36,0.18,-0.33,-0.90,-0.77,-0.47
-3.564200637,105.5320584,0.02,0.21,0.34,0.15,-0.38,-0.94,-0.85,-0.63
-3.564200637,105.6220696,0.01,0.16,0.31,0.12,-0.44,-0.99,-0.92,-0.73
-3.564200637,105.7118113,0.02,0.04,0.30,0.07,-0.54,-1.08,-1.05,-0.86
-3.564200637,105.801553,0.05,0.15,0.20,-0.02,-0.60,-1.18,-1.13,-0.95
-3.564200637,111.9101867,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
-3.564200637,114.6051326,0.12,1.08,-0.90,0.92,-0.41,-0.49,0.21,3.15
-3.564200637,114.6948743,0.12,1.07,-0.92,0.91,-0.43,-0.50,0.21,3.16
-3.564200637,114.7848855,0.12,1.07,-0.94,0.89,-0.47,-0.51,0.21,3.07
-3.564200637,114.8746272,0.11,1.10,-0.98,0.85,-0.46,-0.51,0.19,3.04
-3.564200637,114.9643689,0.10,1.14,-1.01,0.82,-0.40,-0.57,0.15,2.97
-3.564200637,115.05438,0.10,1.15,-1.02,0.80,-0.37,-0.57,0.15,2.96
-3.564200637,115.1441217,-0.07,1.17,-1.02,0.80,-0.37,-0.61,0.13,2.94
-3.564200637,115.2338634,-0.07,1.16,-1.02,0.73,-0.37,-0.67,0.13,3.19
-3.564200637,115.3238746,-0.10,1.15,-1.03,0.73,-0.30,-0.64,0.16,3.28
-3.564200637,115.4136163,-0.12,1.14,-1.04,0.79,-0.20,-0.63,0.20,3.29
-3.564200637,115.503358,-0.18,1.18,-1.02,0.82,-0.16,-0.62,0.23,3.32
-3.564200637,115.5933692,-0.20,1.16,-1.05,0.80,-0.15,-0.62,0.47,3.46
-3.564200637,115.6831109,-0.20,1.15,-1.08,0.72,-0.21,-0.63,0.49,3.45
-3.564200637,115.7728526,-0.21,1.14,-1.11,0.69,-0.20,-0.53,0.41,3.42
-3.564200637,115.8628638,-0.23,1.16,-1.24,0.66,-0.21,-0.52,0.47,3.28
-3.564200637,115.9526055,-0.23,1.21,-1.30,0.63,-0.19,-0.52,0.49,3.23
-3.564200637,116.0423472,-0.27,1.22,-1.37,0.57,-0.16,-0.51,0.54,3.21
-3.564200637,116.1323584,-0.27,1.23,-1.40,0.53,-0.15,-0.51,0.55,3.21
-3.564200637,116.2221001,-0.28,1.25,-1.47,0.50,-0.16,-0.52,0.57,3.08
-3.564200637,116.401853,-0.22,1.25,-1.53,0.56,-0.18,-0.53,0.57,3.10
-3.47445894,101.9388871,0.08,0.50,-0.19,1.02,1.91,1.50,1.74,1.54
-3.47445894,102.0286288,0.08,0.50,-0.18,1.00,1.85,1.42,1.66,1.48
-3.47445894,102.11864,-0.04,0.42,-0.18,0.98,1.84,1.33,1.57,1.52
-3.47445894,102.2083816,-0.07,0.42,-0.05,0.96,1.86,1.29,1.59,1.58
-3.47445894,102.2981233,-0.11,0.47,-0.16,0.98,1.92,1.27,1.61,1.56
-3.47445894,102.3881345,-0.12,0.34,-0.14,1.02,1.96,1.29,1.63,1.50
-3.47445894,102.4778762,0.03,0.33,-0.15,0.98,1.98,1.25,1.53,1.32
-3.47445894,102.5676179,-0.11,0.34,-0.14,0.95,1.88,1.23,1.45,1.17
-3.47445894,102.6576291,-0.03,0.31,-0.11,0.98,1.77,0.99,1.35,1.15
-3.47445894,102.7473708,-0.03,0.28,0.00,0.94,1.79,0.91,1.26,1.12
-3.47445894,102.8371125,-0.01,0.26,0.05,0.89,1.69,0.82,1.16,1.06
-3.47445894,102.9271237,0.01,0.23,0.14,0.89,1.58,0.77,1.09,1.00
-3.47445894,103.0168654,0.02,0.21,0.16,0.85,1.55,0.74,1.02,0.88
-3.47445894,103.1066071,0.04,0.19,0.17,0.84,1.51,0.63,0.85,0.86
-3.47445894,103.1966183,0.04,0.17,0.19,0.79,1.48,0.58,0.81,0.72
-3.47445894,103.28636,0.14,0.31,0.25,0.75,1.20,0.53,0.76,0.63
-3.47445894,103.3761017,0.13,0.27,0.29,0.79,1.14,0.49,0.71,0.57
-3.47445894,103.4661129,0.13,0.35,0.38,0.78,1.09,0.46,0.68,0.51
-3.47445894,103.5558546,0.16,0.38,0.40,0.76,1.02,0.37,0.63,0.43
-3.47445894,103.6455963,0.17,0.40,0.36,0.76,0.97,0.35,0.59,0.30
-3.47445894,103.7356075,0.19,0.41,0.50,0.75,0.97,0.38,0.56,0.24
-3.47445894,103.8253492,0.20,0.41,0.52,0.75,0.94,0.31,0.53,0.15
-3.47445894,103.9150909,0.23,0.40,0.51,0.73,0.90,0.28,0.49,0.08
-3.47445894,104.005102,0.25,0.50,0.63,0.70,0.85,0.20,0.42,0.01
-3.47445894,104.0948437,0.22,0.45,0.68,0.68,0.81,0.17,0.38,-0.01
-3.47445894,104.1845854,0.20,0.47,0.67,0.66,0.79,0.16,0.30,-0.04
-3.47445894,104.2745966,0.20,0.50,0.73,0.64,0.57,0.11,0.26,-0.06
-3.47445894,104.3643383,0.20,0.48,0.72,0.62,0.53,0.07,0.22,-0.04
-3.47445894,104.45408,0.18,0.42,0.67,0.61,0.48,0.03,0.19,-0.11
-3.47445894,104.5440912,0.20,0.38,0.66,0.59,0.42,-0.05,0.15,-0.13
-3.47445894,104.6338329,0.20,0.37,0.63,0.56,0.35,-0.16,0.04,-0.15
-3.47445894,104.7235746,0.21,0.35,0.54,0.46,0.08,-0.31,0.00,-0.24
-3.47445894,104.8135858,0.20,0.34,0.50,0.44,0.04,-0.34,-0.03,-0.22
-3.47445894,104.9033275,0.17,0.32,0.47,0.41,0.00,-0.37,-0.06,-0.24
-3.47445894,104.9930692,0.17,0.37,0.43,0.39,-0.05,-0.53,-0.08,-0.21
-3.47445894,105.0830804,0.14,0.36,0.40,0.31,-0.11,-0.58,-0.12,-0.25
-3.47445894,105.1728221,0.12,0.35,0.25,0.28,-0.18,-0.65,-0.27,-0.31
-3.47445894,105.2625638,0.11,0.33,0.27,0.25,-0.22,-0.83,-0.38,-0.35
-3.47445894,105.352575,0.09,0.27,0.24,0.22,-0.28,-0.88,-0.44,-0.41
-3.47445894,105.4423167,0.07,0.24,0.22,0.18,-0.32,-0.91,-0.59,-0.49
-3.47445894,105.5320584,0.06,0.22,0.19,0.15,-0.38,-0.97,-0.67,-0.68
-3.47445894,105.6220696,0.07,0.08,0.25,0.11,-0.43,-1.01,-0.74,-0.80
-3.47445894,105.7118113,0.03,0.06,0.23,0.06,-0.53,-1.09,-1.00,-0.92
-3.47445894,105.801553,0.04,0.06,0.14,-0.07,-0.59,-1.16,-1.07,-1.00
-3.47445894,111.9101867,-0.53,-0.01,-1.67,0.31,2.03,-0.16,0.46,4.90
-3.47445894,111.9999284,-0.50,-0.02,-1.65,0.35,2.01,-0.14,0.47,4.96
-3.47445894,113.7069071,0.13,0.93,-1.02,0.98,0.51,-0.29,0.13,3.96
-3.47445894,114.4253797,0.09,1.08,-0.92,0.93,-0.32,-0.53,0.18,3.27
-3.47445894,114.6051326,0.11,1.07,-0.89,0.93,-0.33,-0.48,0.18,3.18
-3.47445894,114.6948743,0.11,1.06,-0.90,0.92,-0.41,-0.49,0.18,3.14
-3.47445894,114.7848855,0.10,1.04,-0.92,0.92,-0.37,-0.48,0.17,3.11
-3.47445894,114.8746272,0.10,1.07,-0.97,0.87,-0.37,-0.49,0.15,3.03
-3.47445894,114.9643689,-0.06,1.11,-1.01,0.84,-0.35,-0.55,0.14,2.97
-3.47445894,115.05438,-0.06,1.12,-1.02,0.82,-0.34,-0.56,0.13,2.95
-3.47445894,115.1441217,-0.08,1.14,-1.03,0.82,-0.31,-0.59,0.13,3.22
-3.47445894,115.2338634,-0.10,1.15,-1.03,0.81,-0.30,-0.64,0.13,3.20
-3.47445894,115.3238746,-0.11,1.20,-1.05,0.74,-0.24,-0.64,0.18,3.20
-3.47445894,115.4136163,-0.11,1.14,-1.01,0.69,-0.22,-0.62,0.25,3.30
-3.47445894,115.503358,-0.18,1.14,-1.03,0.77,-0.15,-0.60,0.48,3.33
-3.47445894,115.5933692,-0.20,1.14,-1.06,0.73,-0.17,-0.47,0.47,3.49
-3.47445894,115.6831109,-0.21,1.13,-1.09,0.70,-0.17,-0.48,0.54,3.48
-3.47445894,115.7728526,-0.23,1.13,-1.12,0.67,-0.17,-0.47,0.56,3.46
-3.47445894,115.8628638,-0.23,1.13,-1.27,0.64,-0.16,-0.47,0.52,3.33
-3.47445894,115.9526055,-0.31,1.16,-1.31,0.59,-0.17,-0.48,0.53,3.31
-3.47445894,116.1323584,-0.27,1.17,-1.43,0.51,-0.13,-0.46,0.58,3.31
-3.47445894,116.2221001,-0.28,1.18,-1.50,0.47,-0.14,-0.43,0.59,3.18
-3.47445894,116.3118418,-0.28,1.19,-1.54,0.48,-0.15,-0.44,0.60,3.18
-3.47445894,116.401853,-0.29,1.19,-1.56,0.50,-0.17,-0.50,0.59,3.18
-3.384717243,101.8491454,0.16,0.57,-0.33,1.01,1.91,1.67,1.70,1.75
-3.384717243,101.9388871,0.23,0.50,-0.38,0.98,1.89,1.44,1.67,1.62
-3.384717243,102.0286288,0.09,0.49,-0.30,0.97,1.86,1.37,1.62,1.77
-3.384717243,102.11864,0.07,0.54,-0.20,0.96,1.88,1.35,1.65,1.74
-3.384717243,102.2083816,0.18,0.48,-0.20,0.97,1.95,1.34,1.60,1.66
-3.384717243,102.2981233,-0.17,0.27,-0.42,1.02,1.99,1.37,1.69,1.66
-3.384717243,102.3881345,-0.16,0.31,-0.22,0.99,1.95,1.33,1.64,1.58
-3.384717243,102.4778762,0.05,0.34,-0.17,0.96,1.99,1.29,1.53,1.27
-3.384717243,102.5676179,-0.13,0.33,-0.16,0.94,1.97,1.25,1.49,1.20
-3.384717243,102.6576291,-0.15,0.31,-0.14,0.97,1.78,1.10,1.42,1.18
-3.384717243,102.7473708,-0.03,0.29,-0.02,0.93,1.81,0.93,1.27,1.07
-3.384717243,102.8371125,0.00,0.29,0.03,0.88,1.72,0.85,1.16,1.03
-3.384717243,102.9271237,0.01,0.27,0.04,0.87,1.62,0.82,1.10,0.95
-3.384717243,103.0168654,0.02,0.25,0.12,0.86,1.57,0.76,1.05,0.92
-3.384717243,103.1066071,0.04,0.23,0.13,0.83,1.53,0.72,1.00,0.73
-3.384717243,103.1966183,0.10,0.22,0.15,0.84,1.50,0.61,0.92,0.81
-3.384717243,103.28636,0.11,0.20,0.16,0.83,1.40,0.56,0.80,0.72
-3.384717243,103.3761017,0.12,0.29,0.20,0.79,1.16,0.50,0.72,0.65
-3.384717243,103.4661129,0.13,0.30,0.26,0.78,1.12,0.47,0.69,0.59
-3.384717243,103.5558546,0.15,0.38,0.36,0.77,1.05,0.39,0.65,0.47
-3.384717243,103.6455963,0.18,0.41,0.39,0.76,1.01,0.36,0.61,0.36
-3.384717243,103.7356075,0.19,0.41,0.41,0.76,0.99,0.33,0.58,0.15
-3.384717243,103.8253492,0.20,0.41,0.47,0.75,0.96,0.31,0.55,0.14
-3.384717243,103.9150909,0.23,0.40,0.47,0.74,0.92,0.28,0.50,0.07
-3.384717243,104.005102,0.27,0.50,0.48,0.71,0.88,0.24,0.44,0.02
-3.384717243,104.0948437,0.27,0.49,0.53,0.69,0.84,0.17,0.40,0.00
-3.384717243,104.1845854,0.22,0.48,0.53,0.67,0.82,0.16,0.32,-0.04
-3.384717243,104.2745966,0.23,0.47,0.53,0.66,0.62,0.12,0.29,-0.05
-3.384717243,104.3643383,0.22,0.49,0.61,0.64,0.56,0.06,0.24,-0.10
-3.384717243,104.45408,0.20,0.44,0.61,0.62,0.49,0.00,0.21,-0.13
-3.384717243,104.5440912,0.21,0.39,0.51,0.60,0.43,-0.07,0.16,-0.15
-3.384717243,104.6338329,0.22,0.36,0.52,0.58,0.37,-0.10,0.13,-0.08
-3.384717243,104.7235746,0.23,0.34,0.41,0.47,0.13,-0.31,0.03,-0.16
-3.384717243,104.8135858,0.22,0.33,0.37,0.44,0.06,-0.36,-0.02,-0.16
-3.384717243,104.9033275,0.21,0.32,0.29,0.42,0.02,-0.39,-0.04,-0.18
-3.384717243,104.9930692,0.18,0.36,0.28,0.39,-0.05,-0.56,-0.08,-0.23
-3.384717243,105.0830804,0.16,0.37,0.25,0.37,-0.10,-0.61,-0.11,-0.26
-3.384717243,105.1728221,0.14,0.35,0.21,0.28,-0.17,-0.67,-0.17,-0.33
-3.384717243,105.2625638,0.13,0.28,0.17,0.25,-0.21,-0.85,-0.35,-0.38
-3.384717243,105.352575,0.12,0.27,0.19,0.22,-0.27,-0.90,-0.40,-0.44
-3.384717243,105.4423167,0.09,0.24,0.17,0.19,-0.32,-0.93,-0.55,-0.53
-3.384717243,105.5320584,0.05,0.13,0.15,0.15,-0.37,-0.98,-0.62,-0.75
-3.384717243,105.6220696,0.10,0.09,0.13,0.11,-0.43,-1.02,-0.69,-0.83
-3.384717243,105.7118113,0.08,0.07,0.10,0.00,-0.51,-1.08,-0.79,-0.94
-3.384717243,105.801553,0.06,0.01,-0.07,-0.11,-0.57,-1.13,-0.76,-0.95
-3.384717243,105.8915641,0.06,0.09,0.07,-0.04,-0.62,-1.20,-0.95,-1.02
-3.384717243,111.9101867,-0.52,-0.05,-1.59,0.32,2.05,-0.12,0.53,4.84
-3.384717243,111.9999284,-0.49,-0.12,-1.58,0.36,2.04,-0.11,0.45,4.89
-3.384717243,112.0899396,-0.46,-0.15,-1.52,0.48,2.02,-0.02,0.50,5.03
-3.384717243,112.5389176,-0.20,-0.11,-1.44,0.63,1.80,0.11,0.41,5.24
-3.384717243,112.6289288,-0.12,-0.02,-1.44,0.67,1.66,0.06,0.35,5.05
-3.384717243,113.7069071,0.14,0.91,-1.01,0.97,0.53,-0.28,0.11,3.89
-3.384717243,113.7966488,0.13,0.98,-0.99,0.96,0.42,-0.42,0.00,3.71
-3.384717243,113.8863905,0.13,1.01,-0.97,0.96,0.39,-0.43,0.00,3.69
-3.384717243,113.9764017,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
-3.384717243,114.335638,0.09,1.10,-0.89,0.92,-0.21,-0.52,0.15,3.27
-3.384717243,114.4253797,0.08,1.11,-0.86,0.94,-0.24,-0.52,0.15,3.23
-3.384717243,114.6051326,0.10,1.07,-0.88,0.94,-0.29,-0.47,0.14,3.18
-3.384717243,114.6948743,0.09,1.05,-0.88,0.94,-0.31,-0.47,0.14,3.13
-3.384717243,114.7848855,0.09,1.03,-0.88,0.93,-0.32,-0.46,0.15,3.09
-3.384717243,114.8746272,0.08,1.05,-0.95,0.89,-0.31,-0.52,0.14,3.03
-3.384717243,114.9643689,-0.08,1.08,-1.00,0.85,-0.30,-0.53,0.14,3.00
-3.384717243,115.05438,-0.09,1.08,-1.02,0.84,-0.27,-0.53,0.14,2.99
-3.384717243,115.1441217,-0.09,1.15,-0.99,0.86,-0.21,-0.56,0.14,3.22
-3.384717243,115.2338634,-0.11,1.16,-1.00,0.85,-0.19,-0.55,0.17,3.22
-3.384717243,115.3238746,-0.12,1.15,-1.01,0.78,-0.18,-0.49,0.19,3.21
-3.384717243,115.4136163,-0.17,1.13,-1.02,0.66,-0.21,-0.50,0.32,3.29
-3.384717243,115.503358,-0.19,1.12,-1.05,0.73,-0.19,-0.46,0.46,3.32
-3.384717243,115.5933692,-0.21,1.12,-1.07,0.71,-0.16,-0.44,0.56,3.31
-3.384717243,115.6831109,-0.23,1.12,-1.10,0.68,-0.16,-0.43,0.59,3.37
-3.384717243,115.7728526,-0.24,1.10,-1.13,0.64,-0.17,-0.44,0.61,3.36
-3.384717243,115.8628638,-0.31,1.09,-1.28,0.60,-0.16,-0.44,0.61,3.34
-3.384717243,115.9526055,-0.26,1.09,-1.33,0.56,-0.16,-0.44,0.56,3.32
-3.384717243,116.1323584,-0.27,1.11,-1.48,0.46,-0.14,-0.39,0.59,3.25
-3.384717243,116.2221001,-0.28,1.11,-1.49,0.34,-0.13,-0.39,0.60,3.27
-3.294975546,101.7591342,0.34,0.51,-0.44,1.03,1.93,1.71,1.43,1.91
-3.294975546,101.8491454,0.33,0.57,-0.39,0.98,1.91,1.62,1.65,1.90
-3.294975546,101.9388871,0.28,0.52,-0.41,0.97,1.92,1.46,1.65,1.99
-3.294975546,102.0286288,0.26,0.52,-0.31,0.96,1.93,1.43,1.64,1.96
-3.294975546,102.11864,0.23,0.53,-0.24,0.96,1.96,1.37,1.64,1.90
-3.294975546,102.2083816,0.19,0.55,-0.23,0.98,2.04,1.39,1.67,1.81
-3.294975546,102.2981233,0.01,0.34,-0.23,0.98,2.03,1.41,1.69,1.67
-3.294975546,102.3881345,0.03,0.35,-0.19,0.94,2.02,1.36,1.61,1.42
-3.294975546,102.4778762,0.04,0.35,-0.18,0.91,2.00,1.31,1.55,1.30
-3.294975546,102.5676179,-0.12,0.34,-0.17,0.89,1.95,1.26,1.52,1.23
-3.294975546,102.6576291,-0.15,0.32,-0.17,0.91,1.90,1.14,1.49,1.18
-3.294975546,102.7473708,0.00,0.35,-0.03,0.85,1.87,1.06,1.38,1.10
-3.294975546,102.8371125,0.02,0.32,0.02,0.87,1.72,0.86,1.18,1.06
-3.294975546,102.9271237,0.03,0.31,0.02,0.86,1.70,0.83,1.12,0.96
-3.294975546,103.0168654,0.03,0.28,0.02,0.85,1.58,0.78,1.07,0.91
-3.294975546,103.1066071,0.04,0.27,0.03,0.83,1.54,0.74,1.02,0.79
-3.294975546,103.1966183,0.11,0.27,0.11,0.82,1.51,0.64,0.95,0.82
-3.294975546,103.28636,0.12,0.25,0.12,0.82,1.41,0.58,0.91,0.74
-3.294975546,103.3761017,0.13,0.32,0.16,0.81,1.25,0.51,0.74,0.65
-3.294975546,103.4661129,0.14,0.32,0.19,0.73,1.14,0.48,0.70,0.54
-3.294975546,103.5558546,0.15,0.40,0.31,0.77,1.07,0.40,0.66,0.44
-3.294975546,103.6455963,0.18,0.42,0.35,0.77,1.04,0.37,0.64,0.33
-3.294975546,103.7356075,0.19,0.41,0.35,0.76,1.02,0.34,0.60,0.20
-3.294975546,103.8253492,0.19,0.41,0.39,0.75,0.98,0.32,0.56,0.14
-3.294975546,103.9150909,0.21,0.41,0.39,0.74,0.95,0.29,0.52,0.04
-3.294975546,104.005102,0.28,0.51,0.44,0.72,0.90,0.24,0.46,-0.01
-3.294975546,104.0948437,0.29,0.50,0.45,0.70,0.87,0.21,0.42,0.00
-3.294975546,104.1845854,0.29,0.49,0.50,0.68,0.83,0.14,0.38,-0.04
-3.294975546,104.2745966,0.25,0.47,0.50,0.66,0.64,0.11,0.30,-0.07
-3.294975546,104.3643383,0.24,0.45,0.55,0.65,0.58,0.05,0.26,-0.08
-3.294975546,104.45408,0.22,0.45,0.55,0.64,0.53,0.01,0.23,-0.13
-3.294975546,104.5440912,0.23,0.39,0.44,0.61,0.47,-0.04,0.18,-0.08
-3.294975546,104.6338329,0.23,0.37,0.42,0.59,0.39,-0.16,0.09,-0.10
-3.294975546,104.7235746,0.24,0.34,0.32,0.48,0.15,-0.30,0.04,-0.13
-3.294975546,104.8135858,0.24,0.33,0.29,0.45,0.08,-0.38,0.00,-0.16
-3.294975546,104.9033275,0.23,0.33,0.25,0.42,0.02,-0.55,-0.04,-0.19
-3.294975546,104.9930692,0.21,0.36,0.22,0.40,-0.02,-0.57,-0.06,-0.22
-3.294975546,105.0830804,0.21,0.36,0.20,0.38,-0.05,-0.60,-0.08,-0.25
-3.294975546,105.1728221,0.16,0.34,0.15,0.28,-0.16,-0.69,-0.15,-0.35
-3.294975546,105.2625638,0.15,0.28,0.13,0.26,-0.20,-0.87,-0.26,-0.40
-3.294975546,105.352575,0.10,0.16,0.14,0.22,-0.23,-0.89,-0.29,-0.46
-3.294975546,105.4423167,0.09,0.15,0.11,0.18,-0.30,-0.95,-0.42,-0.70
-3.294975546,105.5320584,0.13,0.15,0.09,0.15,-0.37,-1.00,-0.58,-0.78
-3.294975546,105.6220696,0.10,0.11,0.06,0.11,-0.44,-1.05,-0.65,-0.86
-3.294975546,105.7118113,0.10,0.11,-0.05,0.00,-0.49,-1.11,-0.74,-0.97
-3.294975546,105.801553,0.10,0.03,-0.13,-0.02,-0.53,-1.13,-0.70,-0.98
-3.294975546,105.8915641,0.10,0.10,-0.09,-0.05,-0.59,-1.18,-0.74,-1.03
-3.294975546,105.9813058,0.09,0.09,-0.11,-0.07,-0.67,-1.24,-0.79,-1.08
-3.294975546,111.9101867,-0.51,-0.15,-1.54,0.34,2.03,-0.10,0.57,4.76
-3.294975546,111.9999284,-0.48,-0.14,-1.52,0.37,2.04,-0.08,0.49,4.82
